Call_Type,Call_Duration,IMEI,TAC,DESTINATION_CAT,MU_Device_type_Segment,MU_HANDSET_MOBILE_TECH,is_fraud
0,24.589656,15163,4960,OFF-NET,Smartphone,4G,0
0,10.403316,9626,3644,ON-NET,Smartphone,4G,0
1,183.476664,16186,5230,ON-NET,Smartphone,4G,0
0,19.860876,13720,4636,OFF-NET,Smartphone,4G,0
0,17.023608,1667,813,OFF-NET,Smartphone,4G,0
0,17.969364,10633,3876,ON-NET,Smartphone,4G,0
1,81.335016,16468,5296,ON-NET,Smartphone,4G,0
7,2.0,4966,1993,OTA-SHORT,Smartphone,4G,0
0,14.18634,12132,4253,ON-NET,Smartphone,4G,0
0,37.83024,5752,2295,OFF-NET,Smartphone,4G,0
1,47.2878,16468,5296,OFF-NET,Smartphone,4G,0
1,22.698144,9743,3669,ON-NET,Smartphone,4G,0
0,18.91512,2478,1121,ON-NET,Smartphone,4G,0
1,18.91512,6048,2419,ON-NET,Basic & Feature Phone,2G,0
1,16.077852,11122,3987,ON-NET,Smartphone,4G,0
1,6.620292,1581,799,OFF-NET,Smartphone,4G,0
1,27.426924,4340,1730,ON-NET,Smartphone,4G,0
0,28.37268,2491,1130,ON-NET,Smartphone,4G,0
1,21.752388,8886,3459,OFF-NET,Basic & Feature Phone,2G,0
0,56.74536,11984,4206,OFF-NET,Smartphone,4G,0
0,14.18634,16165,5224,OFF-NET,Smartphone,4G,0
0,10.403316,157,332,OFF-NET,Basic & Feature Phone,2G,0
0,27.426924,5660,2272,OFF-NET,Smartphone,4G,0
7,2.0,8471,3352,OTA-SHORT,Basic & Feature Phone,2G,0
1,17.969364,12014,4222,OFF-NET,Smartphone,4G,0
1,515.43702,16910,5418,ON-NET,Smartphone,4G,0
0,35.938728,4273,1696,ON-NET,Smartphone,4G,0
7,2.0,4360,1736,OFF-NET,Smartphone,4G,0
7,2.0,2023,940,INTERNATIONAL,Smartphone,4G,0
6,2.0,5940,2371,ON-NET,Smartphone,4G,0
0,233.601732,13623,4621,ON-NET,Smartphone,4G,0
1,16.077852,11096,3980,OFF-NET,Smartphone,4G,0
0,2827.81044,10748,3902,ON-NET,Smartphone,4G,0
7,2.0,12466,4350,OTA-SHORT,Smartphone,4G,0
1,114.436476,10293,3785,ON-NET,Smartphone,4G,0
0,101.195892,12132,4253,ON-NET,Smartphone,4G,0
0,18.91512,1017,606,OFF-NET,Smartphone,4G,0
7,2.0,1563,792,ON-NET,Smartphone,4G,0
1,40.667508,4016,1593,ON-NET,Smartphone,4G,0
7,2.0,1563,792,ON-NET,Smartphone,4G,0
1,8.511804,399,403,OFF-NET,Smartphone,4G,0
7,2.0,4399,1755,OFF-NET,Smartphone,4G,0
0,106.870428,10446,3824,ON-NET,Smartphone,4G,0
7,2.0,12715,4412,OFF-NET,Smartphone,4G,0
0,40.667508,16307,5267,OFF-NET,Smartphone,4G,0
1,9.45756,5752,2295,ON-NET,Smartphone,4G,0
7,2.0,3030,1267,OTA-SHORT,Smartphone,4G,0
0,15.132096,959,593,OFF-NET,Smartphone,4G,0
1,627.981984,5016,2006,ON-NET,Basic & Feature Phone,2G,0
0,26.481168,2348,1069,ON-NET,Basic & Feature Phone,2G,0
0,26.481168,10588,3866,OFF-NET,Smartphone,4G,0
1,29.318436,10759,3902,ON-NET,Smartphone,4G,0
1,170.23608,956,593,ON-NET,Smartphone,4G,0
6,2.0,5940,2371,ON-NET,Smartphone,4G,0
1,85.11804,2523,1137,ON-NET,Smartphone,4G,0
7,2.0,237,357,ON-NET,Smartphone,4G,0
6,2.0,12445,4345,ON-NET,Smartphone,4G,0
1,871.987032,11280,4023,ON-NET,Smartphone,4G,0
0,16.077852,4588,1849,ON-NET,Basic & Feature Phone,2G,0
1,20.806632,12264,4285,ON-NET,Smartphone,4G,0
1,52.01658,8603,3368,ON-NET,Basic & Feature Phone,2G,0
1,47.2878,15464,5045,ON-NET,Smartphone,4G,0
1,9.45756,13360,4584,OFF-NET,Smartphone,4G,0
1,27.426924,16327,5272,OFF-NET,Smartphone,4G,0
0,95.521356,7904,3122,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,12445,4345,ON-NET,Smartphone,4G,0
0,21.752388,3091,1277,ON-NET,Basic & Feature Phone,2G,0
1,16.077852,12359,4322,ON-NET,Smartphone,4G,0
7,2.0,6658,2689,INTERNATIONAL,Smartphone,4G,0
1,43.504776,11901,4194,ON-NET,Smartphone,4G,0
0,34.992972,5,268,ON-NET,Smartphone,3G,0
1,10.403316,4943,1989,ON-NET,Smartphone,4G,0
1,8.511804,5340,2122,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,8576,3368,OTA-SHORT,Basic & Feature Phone,2G,0
7,2.0,1343,696,INTERNATIONAL,Basic & Feature Phone,2G,0
7,2.0,550,440,OFF-NET,Smartphone,4G,0
1,19.860876,182,340,ON-NET,Smartphone,4G,0
1,31.209948,10450,3824,ON-NET,Smartphone,4G,0
0,16.077852,2895,1252,ON-NET,Smartphone,4G,0
1,17.969364,4613,1849,OFF-NET,Basic & Feature Phone,2G,0
0,42.55902,8704,3410,ON-NET,Smartphone,4G,0
0,10.403316,12006,4216,ON-NET,Smartphone,4G,0
0,67.148676,12874,4454,ON-NET,Smartphone,4G,0
7,2.0,7791,3070,INTERNATIONAL,Basic & Feature Phone,2G,0
0,40.667508,8012,3167,ON-NET,Basic & Feature Phone,2G,0
0,84.172284,11282,4024,OFF-NET,Smartphone,4G,0
1,72.823212,13525,4612,ON-NET,Smartphone,4G,0
0,58.636872,40,288,ON-NET,Smartphone,4G,0
1,26.481168,9660,3654,ON-NET,Smartphone,4G,0
1,64.311408,9781,3674,ON-NET,Smartphone,4G,0
6,2.0,4686,1872,OTA-SHORT,Smartphone,4G,0
0,18.91512,1303,677,OFF-NET,Basic & Feature Phone,2G,0
0,279.943776,14707,4851,ON-NET,Smartphone,4G,0
0,1377.020736,7741,3065,ON-NET,Basic & Feature Phone,2G,0
7,2.0,11984,4206,ON-NET,Smartphone,4G,0
1,37.83024,6582,2674,OFF-NET,Basic & Feature Phone,2G,0
1,41.613264,9366,3567,OFF-NET,Basic & Feature Phone,2G,0
1,127.67706,16307,5267,OFF-NET,Smartphone,4G,0
1,11.349072,297,371,OFF-NET,Basic & Feature Phone,2G,0
1,48.233556,8740,3429,OFF-NET,Smartphone,4G,0
7,2.0,3274,1343,OTA-SHORT,Smartphone,4G,0
1,17.969364,6412,2613,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,15941,5158,OTA-SHORT,Smartphone,4G,0
1,18.91512,2068,955,ON-NET,Smartphone,4G,0
1,21.752388,15367,5015,OFF-NET,Smartphone,4G,0
1,64.311408,9630,3644,ON-NET,Smartphone,4G,0
0,3.783024,9674,3658,ON-NET,Smartphone,4G,0
0,95.521356,6122,2468,ON-NET,Smartphone,4G,0
1,11.349072,16498,5307,OFF-NET,Smartphone,4G,0
0,23.6439,376,399,ON-NET,Smartphone,4G,0
1,99.30438,2795,1231,OFF-NET,Basic & Feature Phone,2G,0
1,35.938728,4340,1730,ON-NET,Smartphone,4G,0
0,134.297352,4953,1991,ON-NET,Smartphone,4G,0
1,32.155704,4840,1964,OFF-NET,Smartphone,4G,0
1,102.141648,16427,5287,OFF-NET,Smartphone,4G,0
0,50.125068,7433,2979,OFF-NET,Smartphone,4G,0
1,12.294828,13360,4584,OFF-NET,Smartphone,4G,0
1,4.72878,8781,3446,OFF-NET,Basic & Feature Phone,2G,0
6,2.0,11288,4026,ON-NET,Smartphone,4G,0
0,20.806632,4291,1703,ON-NET,Basic & Feature Phone,2G,0
1,30.264192,14588,4827,ON-NET,Smartphone,4G,0
1,72.823212,813,532,OFF-NET,Smartphone,4G,0
1,55.799604,13577,4621,ON-NET,Smartphone,4G,0
7,2.0,2343,1069,OTA-SHORT,Basic & Feature Phone,2G,0
1,12.294828,5309,2106,ON-NET,Basic & Feature Phone,2G,0
1,13.240584,7233,2926,ON-NET,Basic & Feature Phone,2G,0
0,43.504776,12530,4359,OFF-NET,Smartphone,4G,0
7,2.0,13926,4669,OTA-SHORT,Smartphone,4G,0
0,142.809156,11460,4086,ON-NET,Smartphone,4G,0
1,12.294828,16375,5287,ON-NET,Smartphone,4G,0
1,59.582628,10333,3797,ON-NET,Smartphone,4G,0
0,14.18634,13114,4522,OFF-NET,Smartphone,4G,0
7,2.0,12333,4313,OTA-SHORT,Smartphone,4G,0
1,202.391784,16571,5329,ON-NET,Smartphone,4G,0
0,223.198416,11478,4093,ON-NET,Smartphone,4G,0
0,89.84682,3976,1581,OFF-NET,Smartphone,4G,0
7,2.0,13203,4541,INTERNATIONAL,Smartphone,4G,0
1,1379.858004,14750,4859,ON-NET,Smartphone,4G,0
6,2.0,3824,1531,ON-NET,Basic & Feature Phone,2G,0
1,101.195892,9766,3674,OFF-NET,Smartphone,4G,0
1,26.481168,15298,5000,OFF-NET,Smartphone,4G,0
1,41.613264,7817,3077,OFF-NET,Smartphone,4G,0
1,366.007572,11770,4160,OFF-NET,Smartphone,4G,0
0,33.10146,9818,3674,OFF-NET,Smartphone,4G,0
0,44.450532,8012,3167,ON-NET,Basic & Feature Phone,2G,0
0,13.240584,5291,2097,ON-NET,Smartphone,4G,0
1,199.554516,177,340,OFF-NET,Smartphone,4G,0
1,36.884484,12889,4459,ON-NET,Smartphone,4G,0
7,2.0,6147,2485,OTA-SHORT,Smartphone,4G,0
0,12.294828,310,374,ON-NET,Smartphone,4G,0
1,17.969364,6164,2495,ON-NET,Smartphone,4G,0
0,42.55902,4715,1886,ON-NET,Basic & Feature Phone,2G,0
6,2.0,12887,4459,ON-NET,Smartphone,4G,0
7,2.0,1332,692,INTERNATIONAL,Smartphone,4G,0
0,21.752388,7680,3045,ON-NET,Smartphone,4G,0
0,17.023608,9700,3661,OFF-NET,Smartphone,4G,0
0,34.047216,2412,1093,ON-NET,Basic & Feature Phone,2G,0
7,2.0,9809,3674,OTA-SHORT,Smartphone,4G,0
7,2.0,237,357,ON-NET,Smartphone,4G,0
0,16.077852,1285,674,ON-NET,Basic & Feature Phone,2G,0
7,2.0,900,565,OTA-SHORT,Smartphone,4G,0
0,28.37268,10117,3732,ON-NET,Smartphone,4G,0
7,2.0,7954,3140,OTA-SHORT,Smartphone,4G,0
0,33.10146,11811,4171,OFF-NET,Smartphone,4G,0
0,8.511804,15560,5068,OFF-NET,Smartphone,4G,0
0,2859.966144,13638,4621,ON-NET,Smartphone,4G,0
7,2.0,11129,3988,OFF-NET,Smartphone,4G,0
0,52.01658,16834,5405,ON-NET,Smartphone,4G,0
6,2.0,3393,1386,OFF-NET,Smartphone,4G,0
0,153.212472,11317,4040,ON-NET,Smartphone,4G,0
1,129.568572,9564,3627,OFF-NET,Smartphone,4G,0
1,109.707696,3532,1440,OFF-NET,Smartphone,4G,0
1,83.226528,13771,4641,ON-NET,Smartphone,4G,0
1,10.403316,3609,1467,OFF-NET,Smartphone,4G,0
7,2.0,12119,4251,INTERNATIONAL,Smartphone,4G,0
0,11.349072,10571,3861,ON-NET,Smartphone,4G,0
7,2.0,2339,1066,OTA-SHORT,Basic & Feature Phone,2G,0
1,19.860876,16847,5405,ON-NET,Smartphone,4G,0
7,2.0,7735,3062,OTA-SHORT,Basic & Feature Phone,2G,0
1,11.349072,6951,2824,ON-NET,Basic & Feature Phone,2G,0
7,2.0,7683,3045,OTA-SHORT,Smartphone,4G,0
0,52.962336,5381,2143,ON-NET,Smartphone,4G,0
0,45.396288,12118,4250,ON-NET,Smartphone,4G,0
7,2.0,6411,2612,OTA-SHORT,Basic & Feature Phone,2G,0
0,347.092452,13533,4614,OFF-NET,Smartphone,4G,0
1,125.785548,10347,3800,OFF-NET,Smartphone,4G,0
1,60.528384,9802,3674,OFF-NET,Smartphone,4G,0
0,18.91512,8687,3404,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,14080,4710,OTA-SHORT,Smartphone,4G,0
1,37.83024,15114,4952,ON-NET,Smartphone,4G,0
0,89.84682,15675,5097,OFF-NET,Smartphone,4G,0
0,4.72878,5941,2371,ON-NET,Smartphone,4G,0
0,21.752388,13942,4673,ON-NET,Smartphone,4G,0
1,34.992972,5078,2041,OFF-NET,Basic & Feature Phone,2G,0
0,51.070824,13977,4680,OFF-NET,Smartphone,4G,0
0,24.589656,16956,5426,OFF-NET,Smartphone,4G,0
1,85.11804,4073,1619,ON-NET,Smartphone,4G,0
1,52.962336,11317,4040,ON-NET,Smartphone,4G,0
0,29.318436,2112,971,ON-NET,Smartphone,4G,0
0,80.38926,857,551,ON-NET,Smartphone,4G,0
0,165.5073,2841,1231,OFF-NET,Basic & Feature Phone,2G,0
0,19.860876,11478,4093,OFF-NET,Smartphone,4G,0
1,17.969364,2474,1120,ON-NET,Smartphone,4G,0
0,11.349072,3622,1474,OFF-NET,Smartphone,4G,0
1,69.040188,14235,4751,ON-NET,Smartphone,4G,0
0,105.924672,1998,940,ON-NET,Smartphone,4G,0
0,17.969364,4131,1647,OFF-NET,Smartphone,4G,0
6,2.0,193,340,ON-NET,Smartphone,4G,0
7,2.0,10787,3904,ON-NET,Smartphone,4G,0
0,1.891512,1706,830,ON-NET,Smartphone,4G,0
0,187.259688,2247,1011,ON-NET,Smartphone,4G,0
7,2.0,12663,4392,INTERNATIONAL,Smartphone,4G,0
0,2227.25538,591,453,ON-NET,Basic & Feature Phone,2G,0
1,49.179312,15018,4931,OFF-NET,Smartphone,4G,0
7,2.0,10228,3765,ON-NET,Smartphone,4G,0
1,19.860876,10080,3727,ON-NET,Smartphone,4G,0
7,2.0,16144,5216,OTA-SHORT,Smartphone,4G,0
0,510.70824,12010,4219,OFF-NET,Smartphone,4G,0
1,51.070824,9230,3534,OFF-NET,Basic & Feature Phone,2G,0
1,21.752388,14096,4712,ON-NET,Smartphone,4G,0
1,9.45756,1285,674,ON-NET,Basic & Feature Phone,2G,0
1,14.18634,15010,4928,OFF-NET,Smartphone,4G,0
1,9.45756,3605,1464,ON-NET,Smartphone,4G,0
0,264.81168,14273,4761,OFF-NET,Smartphone,4G,0
1,585.422964,1781,858,ON-NET,Basic & Feature Phone,2G,0
0,17.969364,7680,3045,ON-NET,Smartphone,4G,0
7,2.0,10787,3904,ON-NET,Smartphone,4G,0
7,2.0,2381,1081,OFF-NET,Smartphone,4G,0
0,20.806632,5855,2338,OFF-NET,Smartphone,4G,0
0,540.972432,13971,4680,ON-NET,Smartphone,4G,0
0,17.023608,2836,1231,ON-NET,Basic & Feature Phone,2G,0
1,13.240584,15298,5000,ON-NET,Smartphone,4G,0
7,2.0,10227,3765,INTERNATIONAL,Smartphone,4G,0
1,141.8634,13909,4667,ON-NET,Smartphone,4G,0
7,2.0,9550,259,OTA-SHORT,Other,2G,0
0,38.775996,10641,3876,OFF-NET,Smartphone,4G,0
0,18.91512,1617,804,OFF-NET,Basic & Feature Phone,2G,0
1,347.092452,9626,3644,ON-NET,Smartphone,4G,0
1,69.040188,8819,3454,ON-NET,Basic & Feature Phone,2G,0
0,61.47414,9490,3604,ON-NET,Smartphone,4G,0
0,60.528384,111,317,ON-NET,Smartphone,4G,0
1,38.775996,9076,3514,OFF-NET,Basic & Feature Phone,2G,0
0,50.125068,17043,5459,OFF-NET,Smartphone,4G,0
0,48.233556,5167,2064,ON-NET,Smartphone,4G,0
1,22.698144,10319,3794,ON-NET,Smartphone,4G,0
0,17.969364,7954,3140,ON-NET,Smartphone,4G,0
0,85.11804,14018,4689,OFF-NET,Smartphone,4G,0
1,1431.874584,10151,3740,ON-NET,Smartphone,3G,0
1,26.481168,4271,1694,ON-NET,Smartphone,4G,0
7,2.0,7536,3010,INTERNATIONAL,Basic & Feature Phone,2G,0
1,11.349072,5499,2201,OFF-NET,Basic & Feature Phone,2G,0
0,29.318436,9895,3682,OFF-NET,Smartphone,4G,0
0,117.273744,168,336,ON-NET,Smartphone,4G,0
7,2.0,3732,1512,INTERNATIONAL,Basic & Feature Phone,2G,0
1,35.938728,2622,1196,ON-NET,Smartphone,4G,0
7,2.0,1998,940,OTA-SHORT,Smartphone,4G,0
0,11.349072,13999,4680,ON-NET,Smartphone,4G,0
1,10.403316,16867,5405,ON-NET,Smartphone,4G,0
7,2.0,3614,1470,OFF-NET,Smartphone,4G,0
0,14.18634,9628,3644,ON-NET,Smartphone,4G,0
6,2.0,3614,1470,OFF-NET,Smartphone,4G,0
1,58.636872,7348,2958,ON-NET,Smartphone,4G,0
0,9.45756,15848,5140,ON-NET,Smartphone,4G,0
0,17.023608,15229,4979,OFF-NET,Smartphone,4G,0
7,2.0,8978,3477,OTA-SHORT,Basic & Feature Phone,2G,0
7,2.0,1688,820,OTA-SHORT,Basic & Feature Phone,2G,0
1,394.380252,8108,3211,ON-NET,Tablet,3G,0
1,8.511804,12504,4354,ON-NET,Smartphone,4G,0
0,29.318436,16407,5287,ON-NET,Smartphone,4G,0
1,22.698144,8931,3471,OFF-NET,Smartphone,4G,0
1,45.396288,15102,4952,OFF-NET,Smartphone,4G,0
0,36.884484,14666,4847,OFF-NET,Smartphone,4G,0
7,2.0,9813,3674,OTA-SHORT,Smartphone,4G,0
6,2.0,16311,5268,ON-NET,Smartphone,4G,0
7,2.0,9894,3682,OTA-SHORT,Smartphone,4G,0
7,2.0,16718,5370,INTERNATIONAL,Smartphone,4G,0
1,1.891512,13471,4607,OFF-NET,Smartphone,3G,0
7,2.0,12923,4466,OTA-SHORT,Smartphone,4G,0
0,73.768968,5934,2371,ON-NET,Smartphone,4G,0
100,15.132096,17091,5797,OTA-SHORT,Other,4G,0
0,52.962336,15651,5090,OFF-NET,Smartphone,4G,0
0,40.667508,11997,4213,OFF-NET,Smartphone,4G,0
1,250.62534,10695,3888,OFF-NET,Smartphone,4G,0
1,49.179312,13724,4636,ON-NET,Smartphone,4G,0
0,11.349072,10249,3768,ON-NET,Smartphone,4G,0
1,87.009552,12686,4398,ON-NET,Smartphone,4G,0
0,174.019104,3993,1589,ON-NET,Basic & Feature Phone,2G,0
7,2.0,13921,4668,OFF-NET,Smartphone,4G,0
0,135.243108,15031,4932,ON-NET,Smartphone,4G,0
7,2.0,5394,2152,OTA-SHORT,Smartphone,4G,0
0,33.10146,11801,4168,ON-NET,Smartphone,4G,0
7,2.0,6618,2689,ON-NET,Smartphone,4G,0
1,1111.2633,13074,4509,ON-NET,Smartphone,4G,0
0,17.969364,8821,3456,ON-NET,Smartphone,4G,0
1,22.698144,5149,2061,ON-NET,Smartphone,4G,0
6,2.0,278,365,ON-NET,Smartphone,4G,0
7,2.0,278,365,ON-NET,Smartphone,4G,0
1,10.403316,15927,5151,ON-NET,Smartphone,4G,0
1,31.209948,8184,3228,OFF-NET,Smartphone,4G,0
1,49.179312,15482,5045,ON-NET,Smartphone,4G,0
7,2.0,6301,2568,OTA-SHORT,Smartphone,4G,0
7,2.0,10787,3904,ON-NET,Smartphone,4G,0
6,2.0,2626,1197,ON-NET,Basic & Feature Phone,2G,0
0,41.613264,5394,2152,OFF-NET,Smartphone,4G,0
6,2.0,1853,889,ON-NET,Smartphone,4G,0
7,2.0,10787,3904,ON-NET,Smartphone,4G,0
1,240.222024,14541,4814,OFF-NET,Smartphone,4G,0
0,19.860876,11920,4194,ON-NET,Smartphone,4G,0
1,30.264192,11031,3959,OFF-NET,Smartphone,4G,0
1,27.426924,11692,4138,ON-NET,Smartphone,4G,0
0,107.816184,12139,4259,ON-NET,Smartphone,4G,0
1,37.83024,4792,1936,ON-NET,Smartphone,4G,0
7,2.0,4399,1755,OTA-SHORT,Smartphone,4G,0
1,12.294828,1633,804,ON-NET,Basic & Feature Phone,2G,0
1,11.349072,7207,2909,ON-NET,Basic & Feature Phone,2G,0
1,30.264192,9857,3676,ON-NET,Smartphone,4G,0
1,31.209948,16391,5287,ON-NET,Smartphone,4G,0
0,16.077852,7168,2895,ON-NET,Basic & Feature Phone,2G,0
7,2.0,9530,3622,OTA-SHORT,Smartphone,4G,0
0,14.18634,11154,3994,ON-NET,Smartphone,4G,0
0,363.170304,13447,4605,ON-NET,Smartphone,4G,0
0,7.566048,16721,5372,OFF-NET,Smartphone,4G,0
7,2.0,15708,5104,INTERNATIONAL,Smartphone,4G,0
0,57.691116,7,269,ON-NET,Smartphone,3G,0
1,11.349072,949,589,OFF-NET,Smartphone,4G,0
7,2.0,15056,4945,INTERNATIONAL,Smartphone,4G,0
0,27.426924,8529,3367,OFF-NET,Smartphone,4G,0
7,2.0,14322,4779,INTERNATIONAL,Smartphone,4G,0
1,29.318436,15818,5137,OFF-NET,Smartphone,4G,0
1,22.698144,1498,765,OFF-NET,Smartphone,4G,0
1,15.132096,3999,1589,ON-NET,Basic & Feature Phone,2G,0
0,227.927196,1776,858,ON-NET,Basic & Feature Phone,2G,0
1,124.839792,5396,2152,ON-NET,Smartphone,4G,0
1,17.023608,6376,2603,ON-NET,Basic & Feature Phone,2G,0
7,2.0,403,404,INTERNATIONAL,Smartphone,4G,0
1,655.408908,13884,4664,ON-NET,Smartphone,4G,0
1,31.209948,8543,3368,OFF-NET,Basic & Feature Phone,2G,0
1,34.047216,12095,4241,ON-NET,Smartphone,4G,0
1,67.148676,6376,2603,ON-NET,Basic & Feature Phone,2G,0
7,2.0,15574,5072,OTA-SHORT,Smartphone,4G,0
7,2.0,10480,3833,OTA-SHORT,Smartphone,4G,0
6,2.0,13511,4608,OFF-NET,Smartphone,4G,0
7,2.0,8765,3441,OTA-SHORT,Basic & Feature Phone,2G,0
1,8.511804,314,375,ON-NET,Smartphone,4G,0
1,16.077852,14492,4811,ON-NET,Smartphone,4G,0
1,144.700668,14731,4856,ON-NET,Smartphone,4G,0
1,50.125068,9375,3567,OFF-NET,Basic & Feature Phone,2G,0
1,95.521356,5767,2301,OFF-NET,Basic & Feature Phone,2G,0
0,32.155704,13977,4680,OFF-NET,Smartphone,4G,0
0,24.589656,16397,5287,OFF-NET,Smartphone,4G,0
1,15.132096,15534,5055,ON-NET,Smartphone,4G,0
1,46.342044,7076,2873,ON-NET,Basic & Feature Phone,2G,0
1,23.6439,4141,1652,ON-NET,Smartphone,4G,0
7,2.0,12004,4214,INTERNATIONAL,Smartphone,4G,0
7,2.0,12870,4453,OTA-SHORT,Smartphone,4G,0
1,41.613264,8886,3459,ON-NET,Basic & Feature Phone,2G,0
1,1.891512,11593,4116,ON-NET,Smartphone,4G,0
6,2.0,15637,5087,ON-NET,Smartphone,4G,0
0,13.240584,13609,4621,ON-NET,Smartphone,4G,0
7,2.0,971,598,INTERNATIONAL,Basic & Feature Phone,2G,0
1,101.195892,10975,3942,ON-NET,Smartphone,4G,0
7,2.0,971,598,INTERNATIONAL,Basic & Feature Phone,2G,0
1,206.174808,13246,4549,ON-NET,Smartphone,4G,0
7,2.0,14118,4720,INTERNATIONAL,Smartphone,4G,0
0,25.535412,2474,1120,OFF-NET,Smartphone,4G,0
1,38.775996,297,371,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,13642,4621,OTA-SHORT,Smartphone,4G,0
7,2.0,12267,4286,INTERNATIONAL,Smartphone,4G,0
7,2.0,3611,1468,OTA-SHORT,Smartphone,4G,0
0,18.91512,12216,4282,ON-NET,Smartphone,4G,0
1,194.825736,11023,3959,OFF-NET,Smartphone,4G,0
6,2.0,4686,1872,OTA-SHORT,Smartphone,4G,0
1,25.535412,12769,4421,ON-NET,Smartphone,4G,0
1,228.872952,5852,2337,ON-NET,Basic & Feature Phone,2G,0
1,28.37268,8168,3221,ON-NET,Smartphone,4G,0
0,57.691116,5758,2297,ON-NET,Basic & Feature Phone,2G,0
1,5.674536,8640,3374,ON-NET,Smartphone,4G,0
1,58.636872,8179,3225,OFF-NET,Basic & Feature Phone,2G,0
1,15.132096,1772,856,ON-NET,Smartphone,4G,0
7,2.0,16437,5291,INTERNATIONAL,Smartphone,4G,0
7,2.0,7798,3070,OTA-SHORT,Basic & Feature Phone,2G,0
7,2.0,16567,5329,ON-NET,Smartphone,4G,0
7,2.0,8527,3366,INTERNATIONAL,Smartphone,4G,0
0,75.66048,16460,5293,OFF-NET,Smartphone,4G,0
0,19.860876,16114,5213,ON-NET,Smartphone,4G,0
0,30.264192,3047,1267,ON-NET,Smartphone,4G,0
1,52.01658,6977,2826,ON-NET,Basic & Feature Phone,2G,0
1,15.132096,4131,1647,OFF-NET,Smartphone,4G,0
1,11.349072,10898,3929,ON-NET,Smartphone,4G,0
7,2.0,6417,2615,INTERNATIONAL,Smartphone,4G,0
7,2.0,6202,2516,INTERNATIONAL,Smartphone,4G,0
6,2.0,16850,5405,ON-NET,Smartphone,4G,0
1,165.5073,273,364,ON-NET,Smartphone,3G,0
1,24.589656,16213,5240,ON-NET,Smartphone,4G,0
1,44.450532,4207,1675,OFF-NET,Smartphone,4G,0
6,2.0,7832,3082,ON-NET,Smartphone,4G,0
1,174.96486,8335,3279,ON-NET,Basic & Feature Phone,2G,0
1,128.622816,8254,3252,ON-NET,Basic & Feature Phone,2G,0
7,2.0,1998,940,OTA-SHORT,Smartphone,4G,0
1,402.892056,6943,2823,ON-NET,Smartphone,4G,0
0,27.426924,4372,1739,ON-NET,Basic & Feature Phone,2G,0
0,75.66048,5405,2158,ON-NET,Smartphone,4G,0
1,573.128136,2677,1203,OFF-NET,Smartphone,4G,0
7,2.0,9956,3695,INTERNATIONAL,Smartphone,4G,0
1,378.3024,16730,5375,ON-NET,Smartphone,4G,0
0,401.000544,7239,2930,ON-NET,Smartphone,4G,0
6,2.0,278,365,ON-NET,Smartphone,4G,0
1,70.9317,13024,4492,OFF-NET,Smartphone,4G,0
1,55.799604,4870,1972,ON-NET,Smartphone,4G,0
1,171.181836,6977,2826,ON-NET,Basic & Feature Phone,2G,0
1,17.023608,9836,3676,ON-NET,Smartphone,4G,0
7,2.0,14171,4740,INTERNATIONAL,Smartphone,4G,0
7,2.0,8621,3374,OTA-SHORT,Smartphone,4G,0
7,2.0,7798,3070,OTA-SHORT,Basic & Feature Phone,2G,0
0,22.698144,9257,3539,ON-NET,Smartphone,4G,0
7,2.0,5373,2140,INTERNATIONAL,Smartphone,4G,0
0,10.403316,16474,5297,ON-NET,Smartphone,4G,0
0,63.365652,7148,2893,ON-NET,Smartphone,4G,0
7,2.0,16227,5242,OTA-SHORT,Smartphone,4G,0
1,80.38926,10965,3937,ON-NET,Smartphone,4G,0
7,2.0,1688,820,OTA-SHORT,Basic & Feature Phone,2G,0
1,0.945756,6221,2517,OFF-NET,Smartphone,4G,0
1,8.511804,14289,4765,ON-NET,Smartphone,4G,0
7,2.0,12313,4305,ON-NET,Smartphone,4G,0
0,141.8634,4140,1652,ON-NET,Smartphone,4G,0
1,58.636872,9713,3661,ON-NET,Smartphone,4G,0
0,15.132096,7735,3062,OFF-NET,Basic & Feature Phone,2G,0
1,29.318436,7426,2978,OFF-NET,Basic & Feature Phone,2G,0
7,2.0,1003,598,OTA-SHORT,Basic & Feature Phone,2G,0
7,2.0,14205,4746,INTERNATIONAL,Smartphone,4G,0
7,2.0,13082,4509,OTA-SHORT,Smartphone,4G,0
1,23.6439,7400,2975,ON-NET,Basic & Feature Phone,2G,0
1,871.041276,9842,3676,ON-NET,Smartphone,4G,0
0,36.884484,16080,5202,ON-NET,Smartphone,4G,0
0,8.511804,2190,996,OFF-NET,Smartphone,4G,0
7,2.0,12887,4459,ON-NET,Smartphone,4G,0
1,42.55902,2804,1231,OFF-NET,Basic & Feature Phone,2G,0
1,702.696708,11232,4009,ON-NET,Smartphone,4G,0
1,192.934224,9604,3642,OFF-NET,Smartphone,4G,0
7,2.0,15413,5031,INTERNATIONAL,Smartphone,4G,0
6,2.0,16506,5312,ON-NET,Smartphone,4G,0
0,10.403316,1548,792,ON-NET,Smartphone,4G,0
6,2.0,16438,5291,ON-NET,Smartphone,4G,0
