Call_Type,Call_Duration,IMEI,TAC,DESTINATION_CAT,MU_Device_type_Segment,MU_HANDSET_MOBILE_TECH,is_fraud
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
7,2.0,13409,138,OTA-SHORT,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,1379,5538,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
7,2.0,1477,5545,INTERNATIONAL,Other,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
0,118.2195,16994,254,OFF-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
0,38.775996,1390,5542,ON-NET,Basic & Feature Phone,2G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
7,2.0,14029,152,OTA-SHORT,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
7,2.0,2547,5590,OTA-SHORT,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
7,2.0,1762,5562,OTA-SHORT,Basic & Feature Phone,3G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
7,2.0,787,5522,OTA-SHORT,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,16225,230,OFF-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,15924,215,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
1,19.860876,1378,5537,ON-NET,Basic & Feature Phone,2G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,8354,5771,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
7,2.0,2547,5590,OTA-SHORT,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
7,2.0,206,5489,OTA-SHORT,Smartphone,3G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
7,2.0,2547,5590,OTA-SHORT,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,13042,120,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,14685,176,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,13327,134,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
7,2.0,2547,5590,OTA-SHORT,Smartphone,4G,1
6,2.0,13042,120,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,13042,120,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
7,2.0,13409,138,OTA-SHORT,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
7,2.0,787,5522,OTA-SHORT,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
7,2.0,14684,176,OTA-SHORT,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,416,5499,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,1796,5563,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,13042,120,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,2547,5590,ON-NET,Smartphone,4G,1
6,2.0,150,5485,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,10039,23,ON-NET,Smartphone,4G,1
6,2.0,13042,120,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,14684,176,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,9921,20,ON-NET,Smartphone,4G,1
6,2.0,451,5503,ON-NET,Smartphone,4G,1
6,2.0,13042,120,ON-NET,Smartphone,4G,1
7,2.0,2547,5590,OTA-SHORT,Smartphone,4G,1
7,2.0,951,5530,OTA-SHORT,Basic & Feature Phone,2G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,12389,102,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,13042,120,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,13409,138,ON-NET,Smartphone,4G,1
6,2.0,9831,16,ON-NET,Smartphone,4G,1
6,2.0,6804,5723,ON-NET,Smartphone,4G,1
6,2.0,14990,186,ON-NET,Smartphone,4G,1
6,2.0,2543,5588,ON-NET,Smartphone,4G,1
6,2.0,13417,139,ON-NET,Smartphone,4G,1
6,2.0,13807,146,ON-NET,Smartphone,4G,1
6,2.0,671,5510,ON-NET,Smartphone,4G,1
6,2.0,1033,5531,ON-NET,Smartphone,4G,1
6,2.0,15696,210,ON-NET,Smartphone,4G,1
6,2.0,13042,120,ON-NET,Smartphone,4G,1
6,2.0,787,5522,ON-NET,Smartphone,4G,1
