Call_Type,Charging_Tm,Call_Duration,Location,A_Num,B_Num,cell_id,IMEI,TAC,DESTINATION,DESTINATION_CAT,MU_Device_type_Segment,MU_HANDSET_MOBILE_TECH
6,2024-12-08 13:50:00,2.0,2651,527,24394,771766.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:50:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:51:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:51:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:51:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:51:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
0,2024-12-08 13:51:00,57.691116,25779,240,42544,895217.0,6299,5708,OTA,ON-NET,Other,4G
6,2024-12-08 13:51:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:51:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:52:00,2.0,7255,429,24394,853056.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:52:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:52:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:52:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
7,2024-12-08 13:52:00,2.0,7255,429,24396,853056.0,15696,210,OTA-SHORT,OTA-SHORT,Smartphone,4G
6,2024-12-08 13:52:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:53:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:53:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:53:00,2.0,7255,429,24394,853056.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:54:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:54:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:55:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:55:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:55:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:55:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:55:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:56:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:56:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:56:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:56:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:56:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:56:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:57:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:57:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:57:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:58:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:58:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:58:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:58:00,2.0,7255,429,24394,853056.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:58:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:59:00,2.0,7255,429,24394,853056.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:59:00,2.0,46653,527,24394,809867.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 13:59:00,2.0,46653,527,24394,809867.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:00:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:00:00,2.0,46653,527,24394,809867.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:00:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
7,2024-12-08 14:00:00,2.0,19770,64,24396,964757.0,16226,230,OTA-SHORT,OTA-SHORT,Smartphone,4G
6,2024-12-08 14:00:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:00:00,2.0,46653,527,24394,809867.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:01:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:02:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:02:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:02:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:02:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:02:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:02:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:02:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:02:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:02:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:02:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
7,2024-12-08 14:02:00,2.0,11638,376,24394,738832.0,14769,179,OTA,ON-NET,Modem,3G
6,2024-12-08 14:02:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:02:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:03:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:03:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:03:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:03:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:03:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:03:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:03:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:03:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:04:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:04:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:04:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:04:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:04:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:04:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:04:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:04:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:04:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:04:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:04:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:04:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:04:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
0,2024-12-08 14:04:00,55.799604,33732,642,42946,794700.0,4526,5647,OTA,ON-NET,Basic & Feature Phone,2G
7,2024-12-08 14:04:00,2.0,7255,429,24396,853056.0,15696,210,OTA-SHORT,OTA-SHORT,Smartphone,4G
6,2024-12-08 14:05:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:05:00,2.0,7255,429,24394,853056.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:06:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:06:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:06:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:06:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:06:00,2.0,7255,429,24394,853056.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:06:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:07:00,2.0,33789,163,24394,846018.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:07:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:07:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:07:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:08:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:08:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:08:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:08:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:08:00,2.0,7255,429,24394,853056.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:09:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:09:00,2.0,33789,163,24394,846018.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:09:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:09:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:09:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:10:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:10:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:10:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
1,2024-12-08 14:10:00,4.72878,9443,231,40963,751290.0,2768,5597,OTA,ON-NET,Basic & Feature Phone,2G
6,2024-12-08 14:11:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:11:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:11:00,2.0,7255,429,24394,853056.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:11:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:11:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:11:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:11:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:12:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:12:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:12:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:12:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
7,2024-12-08 14:12:00,2.0,40219,247,24396,843509.0,10034,22,OTA-SHORT,OTA-SHORT,Smartphone,4G
6,2024-12-08 14:12:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:12:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:12:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
7,2024-12-08 14:12:00,2.0,40219,247,24395,843509.0,10034,22,OTA-SHORT,OTA-SHORT,Smartphone,4G
7,2024-12-08 14:13:00,2.0,40219,247,24396,843509.0,10034,22,OTA-SHORT,OTA-SHORT,Smartphone,4G
6,2024-12-08 14:13:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:13:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:13:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:13:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:13:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:13:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:13:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:13:00,2.0,40219,247,24394,843509.0,10034,22,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:13:00,2.0,33789,163,24394,846018.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:13:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:13:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:13:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:14:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:15:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:15:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:15:00,2.0,19255,429,24394,764863.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:15:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:15:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:15:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:15:00,2.0,33789,163,24394,846018.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:15:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:15:00,2.0,19770,64,24394,964757.0,16226,230,NEDJMA,OFF-NET,Smartphone,4G
6,2024-12-08 14:16:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:16:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:16:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:16:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:16:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:16:00,2.0,19255,429,24394,764863.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:16:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:17:00,2.0,32860,614,24394,816029.0,13807,146,OTA,ON-NET,Smartphone,4G
7,2024-12-08 14:17:00,2.0,42693,118,24396,833534.0,1650,5555,OTA-SHORT,OTA-SHORT,Smartphone,4G
6,2024-12-08 14:17:00,2.0,19255,429,24394,764863.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:17:00,2.0,19255,429,24394,764863.0,15696,210,OTA,ON-NET,Smartphone,4G
7,2024-12-08 14:17:00,2.0,34230,303,24396,759363.0,7947,5757,OTA-SHORT,OTA-SHORT,Smartphone,4G
6,2024-12-08 14:17:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:17:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:18:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:18:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:18:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:18:00,2.0,33789,163,24394,846018.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:18:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:19:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:19:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:19:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:19:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:19:00,2.0,33789,163,24394,846018.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:20:00,2.0,33789,163,24394,846018.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:20:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:20:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:20:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:20:00,2.0,19255,429,24394,764863.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:20:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:20:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:21:00,2.0,33789,163,24394,846018.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:21:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:21:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:21:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:21:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:21:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:21:00,2.0,19255,429,24394,764863.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:21:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:22:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:22:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:22:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:23:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:23:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:23:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:23:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:23:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:23:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:23:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:23:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:24:00,2.0,19255,429,24394,764863.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:24:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:24:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:24:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:24:00,2.0,19255,429,24394,764863.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:24:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:24:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:24:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:24:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:24:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:24:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:24:00,2.0,2651,243,24394,771766.0,14097,158,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:25:00,2.0,24804,477,24394,769635.0,10720,46,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:25:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:25:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:25:00,2.0,50252,614,24394,749485.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:25:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:25:00,2.0,20446,527,24394,839126.0,13327,134,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:25:00,2.0,33789,163,24394,846018.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:25:00,2.0,19255,429,24394,764863.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:25:00,2.0,19255,429,24394,764863.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:26:00,2.0,50252,614,24394,749485.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:26:00,2.0,50252,614,24394,749485.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:26:00,2.0,50252,614,24394,749485.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:27:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:27:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:27:00,2.0,50252,614,24394,749485.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:27:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:27:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:27:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:27:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
7,2024-12-08 14:28:00,2.0,24526,18,24396,831992.0,779,5517,OTA-SHORT,OTA-SHORT,Smartphone,3G
6,2024-12-08 14:28:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:28:00,2.0,34230,303,24394,759363.0,7947,5757,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:28:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:28:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:28:00,2.0,33789,163,24394,846018.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:29:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:29:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:29:00,2.0,50252,614,24394,749485.0,13807,146,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:29:00,2.0,33789,163,24394,846018.0,14684,176,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:29:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:29:00,2.0,19255,429,24394,764863.0,15696,210,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:29:00,2.0,42693,118,24394,833534.0,1650,5555,OTA,ON-NET,Smartphone,4G
6,2024-12-08 14:30:00,2.0,32243,466,24394,828378.0,13417,139,OTA,ON-NET,Smartphone,4G
